Platform,Skill Code,Skill Name,Certification Track,Lab Code,Lab Name,Proficiency Level,MLCV Lab Track Link,ECM link,Lab Audience Name,Difficulty of Usecase,Use Case  Title,Skill(s),Avg Time to Complete (mins),Learning Vault Link (SOP UseCase),Learning Vault Code,Completion Date
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685149&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Host your domain on Azure DNS,Azure DNS,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1225/MLCV-2020-1225-Microsoft-Azure-Intermediate-SOP--Host-your-Domain-on-Azure-DNS.pdf,MLCV-2020-1225,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685152&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Build Azure Resource Manager templates,Azure ARM ,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1238/MLCV-2020-1238-Microsoft-Azure-Intermediate-SOP--Build-Azure-Resource-Manager-Templates.pdf,MLCV-2020-1238,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685156&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,"Using Azure Web Apps with Containers, Linux, and Cloud Shell",Azure webapps,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-363/Microsoft-Azure-Intermediate-SOP---Using-Azure-Web-Apps-with-Containers-Linux-and-Cloud-Shell.pdf,MLCV-2020-363,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685158&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Working with Azure Storage Using PowerShell,Azure Storage,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-376/Microsoft-Azure-Intermediate-SOP---Working-with-Azure-Storage-using-PowerShell.pdf,MLCV-2020-376,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685160&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Using SQL to Manage Database Objects,Azure DB,90,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-505/Microsoft-Azure-Intermediate-SOP---Using-SQL-to-Manage-Database-Objects.pdf,MLCV-2020-505,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685161&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Creating Alerting Rules in Azure,Azure alerts,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-569/Microsoft-Azure-Intermediate-SOP---Creating-Alerting-Rules-in-Azure.pdf,MLCV-2020-569,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685167&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Insert and Query data in your Azure Cosmos DB,Azure DB,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-853/MLCV-2020-853-Microsoft-Azure-Intermediate-SOP--Insert-and-Query-data-in-your-Azure-Cosmos-DB.pdf,MLCV-2020-853,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685170&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Working with Azure Key Vault,Azure KeyVault,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-365/Microsoft-Azure-Intermediate-SOP---Working-with-Azure-Key-Vault.pdf,MLCV-2020-365,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685172&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Azure Key Vault and Disk Encryption,Azure Key Vault,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-387/Microsoft-Azure-Intermediate-SOP---Azure-Key-Vault-and-Disk-Encryption.pdf,MLCV-2020-387,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685173&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Protect your virtual machines by using Azure Backup,Azure Backup,80,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-855/MLCV-2020-855-Microsoft-Azure-Intermediate-SOP--Protect-your-Virtual-Machines-using-Azure-Backup.pdf,MLCV-2020-855,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685174&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Blocking WebTraffic with WAF in Azure,Azure LoadBalancing and Security,100,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-593/Microsoft-Azure-Intermediate-SOP---Blocking-WebTraffic-with-WAF-in-Azure.pdf,MLCV-2020-593,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685176&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Configure the network for your virtual machines,Azure Networking,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-690/MLCV-2020-690-.pdf,MLCV-2020-690,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685177&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Secure your Azure virtual machine disks,Azure VM,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-704/MLCV-2020-704-.pdf,MLCV-2020-704,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684701&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Automated healthcheck reports for windows VM,VM,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-617/Microsoft-Azure-Intermediate-SOP---Automated-Healthcheck-Reports-for-Windows-VM.pdf,MLCV-2020-617,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684703&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Backup audit script in Azure,Backup,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2021-1556/MLCV-2021-1556-Microsoft-Azure-Intermediate-SOP--Backup-Audit-Script-in-Azure.pdf,MLCV-2020-1556,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684714&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Configure Azure SQL Database User Access,Azure Database,90,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-851/MLCV-2020-851-Microsoft-Azure-Intermediate-SOP--Configure-Azure-SQL-Database-User-Access.pdf,MLCV-2020-851,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684875&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Swapping in Azure Webapp deployment slots,Azure App Service,100,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1199/MLCV-2020-1199-Microsoft-Azure-Intermediate-SOP--Swapping-in-Azure-Webapp-Deployment-Slots.pdf,MLCV-2020-1199,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684977&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Creating an Action Group in Azure,Azure Alerts,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-348/Microsoft-Azure-Intermediate-SOP---Creating-an-Action-Group-in-Azure.pdf,MLCV-2020-348,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified Azure Administrator Associate,CTHCI101737,CCL - Azure Administrator - Associate - Hands-on Lab [201-INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-523/CTHCI101737-CCL--Azure-Administrator--Associate--Hands-on-Lab-201-INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684982&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Intermediate,Configuring Azure Backups,Azure Backups,70,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-389/Microsoft-Azure-Intermediate-SOP---Configuring-Azure-Backups.pdf,MLCV-2020-389,
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684845&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Setting Up an S3 Static Website using Azure CLI,Azure Blob and Azure Cloud Shell,45,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-787/MLCV-2020-787-Microsoft-Azure-Beginner-SOP--Setting-up-Static-Website-using-Azure-CLI.pdf,MLCV-2020-787,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685164&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Analyzing IoT Data Using Azure Stream Analytics,Azure IoT Suite,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-848/MLCV-2020-848-Microsoft-Azure-Beginner-SOP--Analyzing-IoT-Data-Using-Azure-Stream-Analytics.pdf,MLCV-2020-848,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685155&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Applying Tags to VMs in Azure Using PowerShell,Azure Basics,40,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-357/Microsoft-Azure-Beginner-SOP---Applying-Tags-to-VMs-in-Azure-Using-PowerShell.pdf,MLCV-2020-357,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684840&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Building a Web Application with Python and Flask in Azure,Azure App Service,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-1198/MLCV-2020-1198-Microsoft-Azure-Beginner-SOP--Building-a-Web-Application-with-Python-and-Flask-in-Azure.pdf,MLCV-2020-1198,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685154&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Configure Application Insights Using Azure,Azure Monitor,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-307/Microsoft-Azure-Beginner-SOP---Configure-Application-Insights-Using-Azure.pdf,MLCV-2020-307,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685168&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Create an Azure Web App,Azure Webapp,75,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-659/undefined.pdf,MLCV-2020-659,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98685162&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Create scheduled tasks with Azure Functions,Azure Functions,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-590/Microsoft-Azure-Beginner-SOP---Create-Scheduled-Tasks-with-Azure-Functions.pdf,MLCV-2020-590,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684835&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Create Serverless logic with Azure Functions,Azure Funtions,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-651/undefined.pdf,MLCV-2020-651,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_100365529&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Creating a Database and Table in MySQL in Azure,Azure VM,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-788/MLCV-2020-788-Microsoft-Azure-Beginner-SOP--Creating-a-Database-and-Table-in-MySQL-in-Azure.pdf,MLCV-2020-788,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684880&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Creating and Assigning Roles in MariaDB in Azure,Azure VM,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-789/MLCV-2020-789-Microsoft-Azure-Beginner-SOP--Creating-and-Assigning-Roles-in-MariaDB-in-Azure.pdf     ,MLCV-2020-789,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684871&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Deploy WordPress Using ARM template,ARM template,45,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-927/MLCV-2020-927-Microsoft-Azure-Beginner-SOP--Develop-WordPress-using-ARM-Template.pdf,MLCV-2020-927,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684847&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Deploying Azure Templates,Azure Templates,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-928/MLCV-2020-928-Microsoft-Azure-Beginner-SOP--Deploying-Azure-Templates.pdf,MLCV-2020-928,Week 3
Microsoft Azure,19022,Azure Public Cloud Admin,Microsoft Certified: Azure Developer Associate,CTHCI101744,CCL - Azure Developer - Associate - Hands-on Lab [201 - INTERMEDIATE],Practitioner,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-776/CTHCI101744-CCL--Azure-Developer--Associate--Hands-on-Lab-201--INTERMEDIATE-.xlsx,https://ecm.cognizant.com/cs/idcplg?IdcService=GET_FILE&RevisionSelectionMethod=Latest&dDocName=CTSECMIN_98684832&allowInterrupt=1&noSaveAs=1,Audience for CCL - Azure  LabUser,Beginner,Execute an Azure Function with Triggers,Azure Funtions,60,https://cognizantonline.sharepoint.com/sites/Academy-cms/LS/MLCV-2020-767/MLCV-2020-767-Microsoft-Azure-Beginner-SOP--Execute-an-Azure-Function-with-Triggers.pdf,MLCV-2020-767,Week 3
